,tide
2013-05-17 11:00:00,3.05637788772583
2013-05-18 11:00:00,2.4040331840515137
2013-05-19 11:00:00,1.118654489517212
2013-05-20 11:00:00,-0.6276497840881348
2013-05-21 11:00:00,-2.492431640625
2013-05-22 11:00:00,-4.048426628112793
2013-05-23 11:00:00,-4.907952308654785
2013-05-24 11:00:00,-4.837515354156494
2013-05-25 11:00:00,-3.8230276107788086
2013-05-26 11:00:00,-2.0703299045562744
2013-05-27 11:00:00,0.04986230656504631
2013-05-28 11:00:00,2.09018874168396
2013-05-29 11:00:00,3.624965190887451
2013-05-30 11:00:00,4.340762138366699
2013-05-31 11:00:00,4.104947090148926
2013-06-01 11:00:00,2.9968349933624268
2013-06-02 11:00:00,1.2912688255310059
2013-06-03 11:00:00,-0.6079999208450317
2013-06-04 11:00:00,-2.2839150428771973
