,tide
2013-05-19 11:00:00,-0.24431748688220978
2013-05-20 11:00:00,-0.6007975935935974
2013-05-21 11:00:00,-0.8897390961647034
2013-05-22 11:00:00,-1.0342662334442139
2013-05-23 11:00:00,-0.9790490865707397
2013-05-24 11:00:00,-0.7157288789749146
2013-05-25 11:00:00,-0.29322752356529236
2013-05-26 11:00:00,0.19347639381885529
2013-05-27 11:00:00,0.6319682002067566
2013-05-28 11:00:00,0.9260990023612976
2013-05-29 11:00:00,1.0210769176483154
2013-05-30 11:00:00,0.9118908643722534
2013-05-31 11:00:00,0.6357666850090027
2013-06-01 11:00:00,0.25538045167922974
2013-06-02 11:00:00,-0.15560325980186462
2013-06-03 11:00:00,-0.526762068271637
2013-06-04 11:00:00,-0.7976555228233337
2013-06-05 11:00:00,-0.9246809482574463
2013-06-06 11:00:00,-0.888205885887146
2013-06-07 11:00:00,-0.6981716156005859
2013-06-08 11:00:00,-0.39394858479499817
2013-06-09 11:00:00,-0.0356610007584095
2013-06-10 11:00:00,0.3112558126449585
2013-06-11 11:00:00,0.5920456051826477
2013-06-12 11:00:00,0.7720738649368286
2013-06-13 11:00:00,0.8364496827125549
2013-06-14 11:00:00,0.782791793346405
2013-06-15 11:00:00,0.6144888997077942
2013-06-16 11:00:00,0.3410228192806244
2013-06-17 11:00:00,-0.013887442648410797
2013-06-18 11:00:00,-0.4026707708835602
2013-06-19 11:00:00,-0.7525531649589539
2013-06-20 11:00:00,-0.9789762496948242
2013-06-21 11:00:00,-1.0118141174316406
2013-06-22 11:00:00,-0.8237038850784302
2013-06-23 11:00:00,-0.44644099473953247
2013-06-24 11:00:00,0.03407847508788109
2013-06-25 11:00:00,0.503684937953949
2013-06-26 11:00:00,0.8557015061378479
2013-06-27 11:00:00,1.0214641094207764
2013-06-28 11:00:00,0.9840667843818665
2013-06-29 11:00:00,0.7729437947273254
2013-06-30 11:00:00,0.4459778070449829
2013-07-01 11:00:00,0.06895331293344498
2013-07-02 11:00:00,-0.2946181297302246
2013-07-03 11:00:00,-0.5930589437484741
2013-07-04 11:00:00,-0.7852665185928345
2013-07-05 11:00:00,-0.8433215022087097
2013-07-06 11:00:00,-0.7574462294578552
2013-07-07 11:00:00,-0.5411460399627686
2013-07-08 11:00:00,-0.23173317313194275
2013-07-09 11:00:00,0.11655811220407486
2013-07-10 11:00:00,0.445023775100708
2013-07-11 11:00:00,0.7029786705970764
2013-07-12 11:00:00,0.8548905849456787
2013-07-13 11:00:00,0.8807651996612549
2013-07-14 11:00:00,0.7733014822006226
2013-07-15 11:00:00,0.5373656153678894
2013-07-16 11:00:00,0.19465386867523193
2013-07-17 11:00:00,-0.2093043476343155
2013-07-18 11:00:00,-0.6032145023345947
2013-07-19 11:00:00,-0.9001240134239197
2013-07-20 11:00:00,-1.0204287767410278
2013-07-21 11:00:00,-0.9201979041099548
2013-07-22 11:00:00,-0.611836314201355
2013-07-23 11:00:00,-0.16572846472263336
2013-07-24 11:00:00,0.3100692629814148
2013-07-25 11:00:00,0.704261064529419
2013-07-26 11:00:00,0.9361081719398499
2013-07-27 11:00:00,0.9746922850608826
2013-07-28 11:00:00,0.8377834558486938
2013-07-29 11:00:00,0.5748166441917419
2013-07-30 11:00:00,0.24520562589168549
2013-07-31 11:00:00,-0.09712561964988708
2013-08-01 11:00:00,-0.4093153774738312
2013-08-02 11:00:00,-0.6533612012863159
2013-08-03 11:00:00,-0.7978966236114502
2013-08-04 11:00:00,-0.8175829648971558
2013-08-05 11:00:00,-0.701694905757904
2013-08-06 11:00:00,-0.46240824460983276
2013-08-07 11:00:00,-0.13714191317558289
2013-08-08 11:00:00,0.21791324019432068
2013-08-09 11:00:00,0.5405740737915039
2013-08-10 11:00:00,0.7758591771125793
2013-08-11 11:00:00,0.8845438957214355
2013-08-12 11:00:00,0.8461251854896545
2013-08-13 11:00:00,0.6592339277267456
2013-08-14 11:00:00,0.3432067334651947
2013-08-15 11:00:00,-0.058691736310720444
2013-08-16 11:00:00,-0.478434294462204
2013-08-17 11:00:00,-0.8307137489318848
2013-08-18 11:00:00,-1.0315873622894287
2013-08-19 11:00:00,-1.0242658853530884
2013-08-20 11:00:00,-0.8016741275787354
2013-08-21 11:00:00,-0.414183109998703
2013-08-22 11:00:00,0.04346143826842308
2013-08-23 11:00:00,0.4620789587497711
2013-08-24 11:00:00,0.7523366212844849
2013-08-25 11:00:00,0.8686819672584534
2013-08-26 11:00:00,0.8139122724533081
2013-08-27 11:00:00,0.6255967020988464
2013-08-28 11:00:00,0.3543533384799957
2013-08-29 11:00:00,0.04636694863438606
2013-08-30 11:00:00,-0.2623862624168396
2013-08-31 11:00:00,-0.5413764715194702
2013-09-01 11:00:00,-0.7584624290466309
2013-09-02 11:00:00,-0.8768885135650635
2013-09-03 11:00:00,-0.8657378554344177
2013-09-04 11:00:00,-0.7120500802993774
2013-09-05 11:00:00,-0.4321897327899933
2013-09-06 11:00:00,-0.07307180762290955
2013-09-07 11:00:00,0.2979104220867157
2013-09-08 11:00:00,0.6096252799034119
2013-09-09 11:00:00,0.8032838106155396
2013-09-10 11:00:00,0.8425634503364563
2013-09-11 11:00:00,0.7171488404273987
2013-09-12 11:00:00,0.4426538348197937
2013-09-13 11:00:00,0.05984330177307129
2013-09-14 11:00:00,-0.36713647842407227
2013-09-15 11:00:00,-0.7570557594299316
2013-09-16 11:00:00,-1.0259114503860474
2013-09-17 11:00:00,-1.1084599494934082
2013-09-18 11:00:00,-0.9801726937294006
2013-09-19 11:00:00,-0.66940838098526
2013-09-20 11:00:00,-0.2519926428794861
2013-09-21 11:00:00,0.17184120416641235
2013-09-22 11:00:00,0.5092169642448425
2013-09-23 11:00:00,0.7013604044914246
2013-09-24 11:00:00,0.7341699600219727
2013-09-25 11:00:00,0.6301411986351013
2013-09-26 11:00:00,0.4289090633392334
2013-09-27 11:00:00,0.1687169224023819
2013-09-28 11:00:00,-0.12136682868003845
2013-09-29 11:00:00,-0.41680780053138733
2013-09-30 11:00:00,-0.6873574256896973
2013-10-01 11:00:00,-0.8917416930198669
2013-10-02 11:00:00,-0.9824009537696838
2013-10-03 11:00:00,-0.9235802292823792
2013-10-04 11:00:00,-0.7082068920135498
2013-10-05 11:00:00,-0.3677886724472046
2013-10-06 11:00:00,0.03225136175751686
2013-10-07 11:00:00,0.4097374677658081
2013-10-08 11:00:00,0.6875953078269958
2013-10-09 11:00:00,0.8116129040718079
2013-10-10 11:00:00,0.7592344284057617
2013-10-11 11:00:00,0.5400248169898987
2013-10-12 11:00:00,0.19167691469192505
2013-10-13 11:00:00,-0.22535410523414612
2013-10-14 11:00:00,-0.63478684425354
2013-10-15 11:00:00,-0.9555869698524475
2013-10-16 11:00:00,-1.1185688972473145
2013-10-17 11:00:00,-1.0855244398117065
2013-10-18 11:00:00,-0.8634575009346008
2013-10-19 11:00:00,-0.5058825612068176
2013-10-20 11:00:00,-0.09789399057626724
2013-10-21 11:00:00,0.2703210413455963
2013-10-22 11:00:00,0.5304063558578491
2013-10-23 11:00:00,0.6514304876327515
2013-10-24 11:00:00,0.6384053826332092
2013-10-25 11:00:00,0.5173140168190002
2013-10-26 11:00:00,0.31725025177001953
2013-10-27 11:00:00,0.06067749857902527
2013-10-28 11:00:00,-0.2335897535085678
2013-10-29 11:00:00,-0.5391532778739929
2013-10-30 11:00:00,-0.8129514455795288
2013-10-31 11:00:00,-0.9977139830589294
2013-11-01 11:00:00,-1.0383986234664917
2013-11-02 11:00:00,-0.902897834777832
2013-11-03 11:00:00,-0.6034572720527649
2013-11-04 11:00:00,-0.19651392102241516
2013-11-05 11:00:00,0.23101966083049774
2013-11-06 11:00:00,0.5868117213249207
2013-11-07 11:00:00,0.7979486584663391
2013-11-08 11:00:00,0.8265441656112671
2013-11-09 11:00:00,0.6731981635093689
2013-11-10 11:00:00,0.3714139461517334
2013-11-11 11:00:00,-0.02159348502755165
2013-11-12 11:00:00,-0.4342185854911804
2013-11-13 11:00:00,-0.7901213765144348
2013-11-14 11:00:00,-1.020274043083191
2013-11-15 11:00:00,-1.07767915725708
2013-11-16 11:00:00,-0.9509969353675842
2013-11-17 11:00:00,-0.6705129146575928
2013-11-18 11:00:00,-0.30129343271255493
2013-11-19 11:00:00,0.07592633366584778
2013-11-20 11:00:00,0.3888315260410309
2013-11-21 11:00:00,0.5919917821884155
2013-11-22 11:00:00,0.6718493103981018
2013-11-23 11:00:00,0.6379464268684387
2013-11-24 11:00:00,0.5079354643821716
2013-11-25 11:00:00,0.2969968020915985
2013-11-26 11:00:00,0.01851477660238743
2013-11-27 11:00:00,-0.305472731590271
2013-11-28 11:00:00,-0.6330598592758179
2013-11-29 11:00:00,-0.901203989982605
2013-11-30 11:00:00,-1.039628028869629
2013-12-01 11:00:00,-0.9964197874069214
2013-12-02 11:00:00,-0.7585721611976624
2013-12-03 11:00:00,-0.3689434826374054
2013-12-04 11:00:00,0.08755972236394882
2013-12-05 11:00:00,0.5080422759056091
2013-12-06 11:00:00,0.801935076713562
2013-12-07 11:00:00,0.9139990210533142
2013-12-08 11:00:00,0.8329257369041443
2013-12-09 11:00:00,0.5862883925437927
2013-12-10 11:00:00,0.22815367579460144
2013-12-11 11:00:00,-0.17383064329624176
2013-12-12 11:00:00,-0.5487074255943298
2013-12-13 11:00:00,-0.8309149742126465
2013-12-14 11:00:00,-0.9698664546012878
2013-12-15 11:00:00,-0.9405202269554138
2013-12-16 11:00:00,-0.75130295753479
2013-12-17 11:00:00,-0.44412675499916077
2013-12-18 11:00:00,-0.08379162102937698
2013-12-19 11:00:00,0.2603680491447449
2013-12-20 11:00:00,0.5328519344329834
2013-12-21 11:00:00,0.7021108865737915
2013-12-22 11:00:00,0.7588585615158081
2013-12-23 11:00:00,0.7062214612960815
2013-12-24 11:00:00,0.5503162741661072
2013-12-25 11:00:00,0.29901865124702454
2013-12-26 11:00:00,-0.0296797975897789
2013-12-27 11:00:00,-0.3961910903453827
2013-12-28 11:00:00,-0.73519366979599
2013-12-29 11:00:00,-0.9663583040237427
2013-12-30 11:00:00,-1.0188950300216675
2013-12-31 11:00:00,-0.8598114848136902
2014-01-01 11:00:00,-0.5118942856788635
2014-01-02 11:00:00,-0.05112242326140404
2014-01-03 11:00:00,0.414442241191864
2014-01-04 11:00:00,0.7798113822937012
2014-01-05 11:00:00,0.9721986651420593
2014-01-06 11:00:00,0.9660838842391968
2014-01-07 11:00:00,0.7808733582496643
2014-01-08 11:00:00,0.46673333644866943
2014-01-09 11:00:00,0.08777592331171036
2014-01-10 11:00:00,-0.2905292212963104
2014-01-11 11:00:00,-0.6083998680114746
2014-01-12 11:00:00,-0.8163755536079407
2014-01-13 11:00:00,-0.8810620307922363
2014-01-14 11:00:00,-0.7922050356864929
2014-01-15 11:00:00,-0.567472517490387
2014-01-16 11:00:00,-0.2504011392593384
2014-01-17 11:00:00,0.09994007647037506
2014-01-18 11:00:00,0.42398104071617126
2014-01-19 11:00:00,0.6745721101760864
2014-01-20 11:00:00,0.8222346305847168
2014-01-21 11:00:00,0.8523266911506653
2014-01-22 11:00:00,0.759252667427063
2014-01-23 11:00:00,0.5446901917457581
2014-01-24 11:00:00,0.22327986359596252
2014-01-25 11:00:00,-0.16755971312522888
2014-01-26 11:00:00,-0.5623553395271301
2014-01-27 11:00:00,-0.8752127885818481
2014-01-28 11:00:00,-1.0221798419952393
2014-01-29 11:00:00,-0.9509400129318237
2014-01-30 11:00:00,-0.6642950177192688
2014-01-31 11:00:00,-0.22505426406860352
2014-02-01 11:00:00,0.2624727487564087
2014-02-02 11:00:00,0.6826125979423523
2014-02-03 11:00:00,0.9476839900016785
2014-02-04 11:00:00,1.016876220703125
2014-02-05 11:00:00,0.8989729881286621
2014-02-06 11:00:00,0.638387143611908
2014-02-07 11:00:00,0.29519417881965637
2014-02-08 11:00:00,-0.07067842036485672
2014-02-09 11:00:00,-0.4065445065498352
2014-02-10 11:00:00,-0.6676521301269531
2014-02-11 11:00:00,-0.817345917224884
2014-02-12 11:00:00,-0.8309645652770996
2014-02-13 11:00:00,-0.7028745412826538
2014-02-14 11:00:00,-0.4519203305244446
2014-02-15 11:00:00,-0.12035225331783295
2014-02-16 11:00:00,0.23495565354824066
2014-02-17 11:00:00,0.5553479790687561
2014-02-18 11:00:00,0.791383683681488
2014-02-19 11:00:00,0.9080725908279419
2014-02-20 11:00:00,0.8851197361946106
2014-02-21 11:00:00,0.716639518737793
2014-02-22 11:00:00,0.41446149349212646
2014-02-23 11:00:00,0.01472397893667221
2014-02-24 11:00:00,-0.4178648889064789
2014-02-25 11:00:00,-0.7956173419952393
2014-02-26 11:00:00,-1.0270010232925415
2014-02-27 11:00:00,-1.0450732707977295
2014-02-28 11:00:00,-0.8337181806564331
2014-03-01 11:00:00,-0.43781083822250366
2014-03-02 11:00:00,0.045220643281936646
2014-03-03 11:00:00,0.49970561265945435
2014-03-04 11:00:00,0.8262869715690613
2014-03-05 11:00:00,0.9694281220436096
2014-03-06 11:00:00,0.9250500798225403
2014-03-07 11:00:00,0.7289495468139648
2014-03-08 11:00:00,0.4354211091995239
2014-03-09 11:00:00,0.09838275611400604
2014-03-10 11:00:00,-0.2370801866054535
2014-03-11 11:00:00,-0.5330243110656738
2014-03-12 11:00:00,-0.7535960674285889
2014-03-13 11:00:00,-0.8643508553504944
2014-03-14 11:00:00,-0.8390938639640808
2014-03-15 11:00:00,-0.670929491519928
2014-03-16 11:00:00,-0.3804317116737366
2014-03-17 11:00:00,-0.015146658755838871
2014-03-18 11:00:00,0.36023634672164917
2014-03-19 11:00:00,0.6785386800765991
2014-03-20 11:00:00,0.8833298087120056
2014-03-21 11:00:00,0.9369844794273376
2014-03-22 11:00:00,0.824133574962616
2014-03-23 11:00:00,0.5536825060844421
2014-03-24 11:00:00,0.16138361394405365
2014-03-25 11:00:00,-0.28896012902259827
2014-03-26 11:00:00,-0.7107164859771729
2014-03-27 11:00:00,-1.0101944208145142
2014-03-28 11:00:00,-1.1116260290145874
2014-03-29 11:00:00,-0.983094334602356
2014-03-30 11:00:00,-0.651538074016571
2014-03-31 11:00:00,-0.1979099065065384
2014-04-01 11:00:00,0.26897478103637695
2014-04-02 11:00:00,0.6422075033187866
2014-04-03 11:00:00,0.855177104473114
2014-04-04 11:00:00,0.8894839286804199
2014-04-05 11:00:00,0.7689129114151001
2014-04-06 11:00:00,0.5390609502792358
2014-04-07 11:00:00,0.2466510385274887
2014-04-08 11:00:00,-0.07087519019842148
2014-04-09 11:00:00,-0.3830183148384094
2014-04-10 11:00:00,-0.6573174595832825
2014-04-11 11:00:00,-0.8538430333137512
2014-04-12 11:00:00,-0.9299226403236389
2014-04-13 11:00:00,-0.8543703556060791
2014-04-14 11:00:00,-0.6236087083816528
2014-04-15 11:00:00,-0.27023839950561523
2014-04-16 11:00:00,0.14131371676921844
2014-04-17 11:00:00,0.5304402709007263
2014-04-18 11:00:00,0.8202986717224121
2014-04-19 11:00:00,0.9543830752372742
2014-04-20 11:00:00,0.9056810736656189
2014-04-21 11:00:00,0.6791075468063354
2014-04-22 11:00:00,0.3102404475212097
2014-04-23 11:00:00,-0.13794386386871338
2014-04-24 11:00:00,-0.5817681550979614
2014-04-25 11:00:00,-0.92995685338974
2014-04-26 11:00:00,-1.1038453578948975
